,Order Quantity,Unit Price,Discount,Sales,Profit,Customer Segment_Consumer,Customer Segment_Corporate,Customer Segment_Home Office,Customer Segment_Small Business,Customer Segment_nan
6083,17,10.64,0.01,186.02,16.48,1,0,0,0,0
6084,5,28.15,0.06,142.44,-22.12,1,0,0,0,0
6085,38,24.95,0.04,967.78,369.33,1,0,0,0,0
6086,23,130.98,0.02,3041.33,-260.41,0,1,0,0,0
6087,49,5.88,0.0,314.21,49.77,0,1,0,0,0
6088,48,28.48,0.07,1347.63,562.89,0,1,0,0,0
6089,8,14.34,0.07,120.22,52.69,0,0,1,0,0
6090,23,2.88,0.09,66.09,13.71,0,1,0,0,0
6091,10,146.05,0.02,1597.37,-533.69,0,1,0,0,0
6092,31,65.99,0.06,1753.958,382.39,0,1,0,0,0
6093,33,14.98,0.05,497.4,37.9,0,1,0,0,0
6094,48,124.49,0.0,4965.384,-175.46,0,1,0,0,0
6095,8,55.99,0.09,358.4195,-275.06,0,1,0,0,0
6096,31,105.98,0.03,3232.68,875.45,0,1,0,0,0
6097,35,6.48,0.06,236.99,-95.79,0,1,0,0,0
6098,46,125.99,0.09,4617.336,978.35,0,1,0,0,0
6099,35,2.62,0.04,89.71,20.71,0,0,0,1,0
6100,28,65.99,0.0,1703.8505,316.06,1,0,0,0,0
6101,17,20.99,0.02,303.1865,92.59,1,0,0,0,0
6102,6,32.98,0.09,187.37,-125.96,0,0,1,0,0
6103,23,15.67,0.05,356.09,155.82,0,0,1,0,0
6104,31,4.89,0.0,162.58,-109.86,0,0,0,1,0
6105,44,150.98,0.0,6815.23,-196.07,0,0,0,1,0
6106,23,20.98,0.03,496.15,213.38,0,0,0,1,0
6107,9,60.98,0.06,566.53,-209.6,0,0,0,1,0
6108,15,30.93,0.0,486.43,285.35,0,0,0,1,0
6109,7,19.98,0.08,144.95,10.82,0,0,0,1,0
6110,20,6.48,0.1,131.71,-44.0,0,0,0,1,0
6111,45,5.74,0.0,271.06,-76.6,0,0,0,1,0
6112,6,9.48,0.05,58.84,4.29,0,0,0,1,0
6113,12,99.23,0.04,1211.72,587.84,0,0,0,1,0
6114,9,7.64,0.01,75.26,-17.24,0,0,0,1,0
6115,7,65.99,0.08,407.116,-289.81,0,0,0,1,0
6116,21,3.08,0.0,69.06,28.47,0,0,1,0,0
6117,50,1.81,0.08,84.01,-4.17,0,0,1,0,0
6118,34,16.06,0.02,592.92,-44.92,0,0,1,0,0
6119,15,6.48,0.09,106.1,-65.67,0,0,0,1,0
6120,28,4.98,0.06,149.0,-119.48,0,0,1,0,0
6121,49,6.48,0.01,334.29,-157.28,0,0,1,0,0
6122,17,28.15,0.1,454.09,29.7,0,0,0,1,0
6123,39,3.28,0.08,124.01,-109.02,0,0,0,1,0
6124,49,40.97,0.09,1836.84,129.95,0,0,0,1,0
6125,40,6.48,0.01,272.01,-42.45,0,0,0,1,0
6126,16,10.23,0.02,171.5,-20.41,0,0,0,1,0
6127,23,7.64,0.0,195.61,-17.02,0,0,0,1,0
6128,34,5.68,0.06,197.45,65.44,0,1,0,0,0
6129,36,2.28,0.08,82.98,-137.87,0,1,0,0,0
6130,44,58.14,0.08,2507.79,-779.81,0,0,0,1,0
6131,30,32.98,0.02,1052.68,-19.27,0,0,0,1,0
6132,30,80.98,0.01,2536.31,-643.46,0,0,0,1,0
6133,37,2.88,0.1,101.2,38.58,1,0,0,0,0
6134,34,65.99,0.03,1950.036,361.89,0,0,0,1,0
6135,43,6.24,0.04,265.38,-107.59,0,0,0,1,0
6136,5,6.68,0.09,33.41,-3.48,0,0,0,1,0
6137,28,260.98,0.09,7157.16,1150.33,0,0,0,1,0
6138,44,6.68,0.1,286.06,-85.09,0,0,1,0,0
6139,41,5.98,0.04,248.1,49.67,0,0,1,0,0
6140,20,5.98,0.09,112.42,7.4,0,0,1,0,0
6141,43,25.98,0.07,1054.7,213.26,1,0,0,0,0
6142,38,135.99,0.01,5349.21,61.9,1,0,0,0,0
6143,39,150.98,0.07,4859.37,2472.32,1,0,0,0,0
6144,39,2.94,0.03,116.63,6.81,0,0,0,1,0
6145,32,60.98,0.08,1932.97,-514.94,0,0,0,1,0
6146,46,10.64,0.1,476.49,-18.57,0,0,0,1,0
6147,19,399.98,0.08,6991.65,906.8,1,0,0,0,0
6148,37,22.72,0.04,832.14,175.07,0,1,0,0,0
6149,4,12.53,0.09,55.97,-19.34,0,0,0,1,0
6150,9,19.98,0.06,174.72,-63.48,0,0,0,1,0
6151,48,49.34,0.09,2271.37,528.11,0,0,0,1,0
6152,9,2.88,0.09,24.76,-1.82,1,0,0,0,0
6153,3,6.98,0.02,30.92,28.64,0,0,0,1,0
6154,24,5.81,0.01,142.8,-25.0,0,0,0,1,0
6155,46,4.91,0.02,241.81,-94.83,0,1,0,0,0
6156,14,28.53,0.03,425.67,166.57,0,0,1,0,0
6157,9,17.98,0.02,173.44,-34.63,0,0,1,0,0
6158,44,95.99,0.06,3644.596,1104.32,0,0,1,0,0
6159,45,200.98,0.02,9539.6,-163.63,0,0,0,1,0
6160,24,4.28,0.02,109.86,-63.87,0,0,0,1,0
6161,19,85.99,0.04,1426.5125,-175.18,0,0,0,1,0
6162,32,3.14,0.03,103.48,20.53,0,0,0,1,0
6163,46,15.67,0.09,662.51,293.32,0,0,0,1,0
6164,21,2.88,0.0,61.18,6.85,0,0,0,1,0
6165,36,55.99,0.09,1561.2205,-226.82,0,0,0,1,0
6166,6,1270.99,0.03,7767.02,2070.62,1,0,0,0,0
6167,1,2036.48,0.07,1893.93,-4654.73,1,0,0,0,0
6168,25,22.72,0.09,536.21,106.98,0,1,0,0,0
6169,18,296.18,0.03,4428.56,213.62,0,1,0,0,0
6170,19,15.74,0.1,305.68,128.17,0,0,0,1,0
6171,41,46.94,0.08,1901.29,870.8,0,0,0,1,0
6172,11,65.99,0.01,642.9145,-118.8,1,0,0,0,0
6173,49,299.99,0.02,14981.74,-1791.5,0,1,0,0,0
6174,36,162.93,0.05,5587.2,2254.16,0,1,0,0,0
6175,49,8.34,0.03,401.39,161.95,0,1,0,0,0
6176,11,90.48,0.04,985.01,186.05,0,1,0,0,0
6177,36,9.77,0.02,350.71,-15.3,0,1,0,0,0
6178,2,34.99,0.09,75.23,-51.5,0,1,0,0,0
6179,36,6.3,0.1,220.45,101.4,0,0,0,1,0
6180,30,79.52,0.01,2504.41,-547.89,0,0,1,0,0
6181,20,3.36,0.03,71.45,-92.95,0,1,0,0,0
6182,32,55.94,0.04,1785.02,52.66,0,1,0,0,0
6183,14,208.16,0.1,2690.84,-368.02,0,0,0,1,0
6184,8,90.48,0.07,733.55,103.13,0,0,0,1,0
6185,3,9.48,0.01,38.71,23.0,0,0,0,1,0
6186,14,4.28,0.02,62.6,7.32,0,0,0,1,0
6187,22,43.22,0.05,963.45,94.03,0,0,1,0,0
6188,25,205.99,0.0,4390.029,1007.49,0,0,1,0,0
6189,44,2.78,0.07,123.06,3.5,0,1,0,0,0
6190,46,39.98,0.1,1692.28,61.0,0,0,0,1,0
6191,39,28.15,0.05,1101.28,200.53,0,0,1,0,0
6192,15,120.98,0.09,1765.45,374.82,0,1,0,0,0
6193,42,65.99,0.05,2245.6915,369.08,0,1,0,0,0
6194,45,6.78,0.03,325.8,-84.85,1,0,0,0,0
6195,49,165.2,0.05,8094.55,2008.71,0,0,1,0,0
6196,45,64.65,0.07,2848.83,-1182.87,0,0,1,0,0
6197,20,43.57,0.06,835.48,-58.13,0,1,0,0,0
6198,24,140.81,0.06,3201.16,405.5,1,0,0,0,0
6199,23,67.28,0.09,1484.49,230.5,1,0,0,0,0
6200,18,42.76,0.1,740.49,88.9,1,0,0,0,0
6201,46,12.22,0.03,569.92,154.09,0,0,1,0,0
6202,28,6.48,0.02,183.65,-59.96,0,0,1,0,0
6203,26,10.14,0.1,241.92,67.71,0,0,0,1,0
6204,4,11.35,0.05,52.59,-30.39,0,0,0,1,0
6205,3,3.29,0.07,10.62,-3.96,0,0,0,1,0
6206,39,15.73,0.0,666.4,2.02,0,0,0,1,0
6207,10,34.76,0.06,351.3,1.45,0,0,0,1,0
6208,27,22.24,0.06,575.74,152.6,0,0,0,1,0
6209,20,35.99,0.06,586.619,83.07,0,1,0,0,0
6210,47,11.66,0.03,557.52,-157.3,1,0,0,0,0
6211,15,12.53,0.08,201.74,-2.63,0,1,0,0,0
6212,35,49.99,0.0,1822.13,155.17,0,1,0,0,0
6213,18,7.64,0.1,130.11,40.3,0,1,0,0,0
6214,3,125.99,0.0,337.3395,-509.94,0,1,0,0,0
6215,46,30.56,0.07,1398.87,601.96,0,1,0,0,0
6216,11,130.98,0.06,1479.14,-236.63,0,1,0,0,0
6217,35,4.91,0.04,173.22,84.03,1,0,0,0,0
6218,45,4.57,0.02,221.06,-124.28,0,1,0,0,0
6219,6,30.98,0.02,201.83,34.98,0,1,0,0,0
6220,18,15.98,0.1,283.5,-51.47,0,0,1,0,0
6221,36,6.48,0.09,242.13,-94.74,0,0,1,0,0
6222,43,8.33,0.09,344.24,30.76,0,0,1,0,0
6223,42,5.58,0.01,248.92,-66.87,0,0,0,1,0
6224,10,123.38,0.05,1290.37,231.16,0,0,0,1,0
6225,2,8.6,0.05,23.18,-14.88,0,0,0,1,0
6226,46,19.98,0.01,979.44,320.67,0,0,1,0,0
6227,29,20.27,0.1,575.36,84.05,0,1,0,0,0
6228,21,419.19,0.1,7922.69,1558.79,0,0,0,1,0
6229,1,142.86,0.07,155.51,-87.34,0,0,1,0,0
6230,32,10.06,0.05,317.06,105.47,0,1,0,0,0
6231,2,6.98,0.04,17.3,-7.49,0,0,1,0,0
6232,32,3.89,0.1,128.14,-163.58,0,0,0,1,0
6233,9,6.48,0.08,67.46,-57.53,0,0,0,1,0
6234,23,22.23,0.06,524.25,152.31,0,1,0,0,0
6235,38,370.98,0.01,14753.08,1085.91,0,0,0,1,0
6236,44,100.98,0.09,4326.27,1728.2,0,1,0,0,0
6237,37,6.81,0.01,254.93,-62.88,0,1,0,0,0
6238,11,40.97,0.03,472.12,56.1,0,1,0,0,0
6239,6,30.97,0.07,192.99,-123.37,0,0,1,0,0
6240,20,599.99,0.07,11829.4,3899.72,0,0,1,0,0
6241,3,2.98,0.09,10.12,-4.07,0,1,0,0,0
6242,11,40.97,0.03,455.88,9.15,0,1,0,0,0
6243,41,152.48,0.07,5930.34,427.68,0,0,0,1,0
6244,1,9.11,0.1,10.59,-4.31,0,1,0,0,0
6245,22,41.32,0.03,922.39,-41.64,0,0,0,1,0
6246,11,6.88,0.0,79.19,13.91,0,0,0,1,0
6247,3,195.99,0.07,469.438,-888.16,0,0,0,1,0
6248,13,20.97,0.1,269.02,-112.0,1,0,0,0,0
6249,31,10.01,0.08,293.18,64.22,0,1,0,0,0
6250,43,4.13,0.07,183.41,-125.41,0,1,0,0,0
6251,12,294.62,0.01,3752.61,637.93,0,1,0,0,0
6252,9,60.97,0.1,548.36,78.63,0,1,0,0,0
6253,16,2.89,0.06,44.46,5.27,1,0,0,0,0
6254,25,22.84,0.08,542.11,-14.76,1,0,0,0,0
6255,1,363.25,0.09,343.78,-246.51,1,0,0,0,0
6256,34,22.98,0.03,826.09,215.86,1,0,0,0,0
6257,29,6.48,0.06,197.41,-128.68,0,0,1,0,0
6258,46,15.42,0.06,712.18,13.98,0,0,1,0,0
6259,41,15.28,0.03,627.91,222.08,0,1,0,0,0
6260,28,1.76,0.09,46.89,-3.83,0,1,0,0,0
6261,33,60.98,0.09,1935.17,-991.07,1,0,0,0,0
6262,27,29.89,0.05,812.68,235.88,1,0,0,0,0
6263,41,6.68,0.08,271.11,64.79,0,1,0,0,0
6264,2,2.89,0.08,6.13,-2.83,0,1,0,0,0
6265,39,28.48,0.07,1032.97,397.15,0,0,1,0,0
6266,13,20.98,0.05,324.83,-426.54,0,0,1,0,0
6267,16,2.94,0.04,48.57,4.21,0,1,0,0,0
6268,6,6.24,0.01,54.28,-11.98,0,1,0,0,0
6269,21,296.18,0.08,6005.21,-450.7,0,0,1,0,0
6270,49,67.28,0.01,3283.74,723.33,1,0,0,0,0
6271,19,14.48,0.07,262.32,5.16,1,0,0,0,0
6272,29,65.99,0.0,1707.99,391.19,1,0,0,0,0
6273,37,15.68,0.05,560.39,186.87,0,0,0,1,0
6274,42,195.99,0.02,7062.616,2288.64,0,0,0,1,0
6275,4,10.01,0.03,51.94,-12.48,0,0,0,1,0
6276,40,9.74,0.1,366.87,-1.79,0,1,0,0,0
6277,18,15.42,0.04,292.11,-91.95,0,1,0,0,0
6278,47,167.27,0.01,7890.89,-771.09,0,0,1,0,0
6279,44,58.14,0.0,2773.84,-513.76,0,1,0,0,0
6280,44,6.48,0.07,289.94,-102.19,1,0,0,0,0
6281,8,218.75,0.05,1848.52,-493.6,1,0,0,0,0
6282,42,30.98,0.07,1312.65,488.31,1,0,0,0,0
6283,27,2.21,0.08,58.64,4.55,0,0,0,1,0
6284,20,6.37,0.04,136.06,-33.22,0,0,0,1,0
6285,14,9.27,0.04,135.21,5.89,1,0,0,0,0
6286,45,114.98,0.07,5007.69,-899.34,1,0,0,0,0
6287,45,31.98,0.1,1379.62,-66.07,1,0,0,0,0
6288,50,12.64,0.08,627.12,100.04,0,1,0,0,0
6289,18,306.14,0.08,4096.21,308.22,0,1,0,0,0
6290,31,95.43,0.09,2712.07,-435.56,1,0,0,0,0
6291,6,99.99,0.01,608.93,-193.96,0,0,1,0,0
6292,25,37.94,0.1,901.32,338.01,0,0,1,0,0
6293,24,8.57,0.06,207.21,-78.64,0,0,1,0,0
6294,40,60.22,0.1,2182.91,549.45,0,0,0,1,0
6295,14,80.98,0.05,1144.35,-448.6,0,0,0,1,0
6296,8,179.29,0.07,1496.83,-329.72,0,0,0,1,0
6297,23,9.11,0.0,218.71,67.23,1,0,0,0,0
6298,19,5.28,0.08,103.68,-58.16,1,0,0,0,0
6299,17,2.1,0.03,37.06,0.61,1,0,0,0,0
6300,44,6.68,0.05,302.59,-124.44,0,0,1,0,0
6301,26,95.99,0.01,2703.45,-445.04,0,0,1,0,0
6302,27,1.7,0.06,46.86,-37.08,1,0,0,0,0
6303,34,30.98,0.01,1089.59,433.24,1,0,0,0,0
6304,1,6.48,0.09,15.73,-9.17,1,0,0,0,0
6305,35,30.98,0.1,1041.74,-51.74,1,0,0,0,0
6306,26,200.99,0.06,4300.626,685.21,1,0,0,0,0
6307,3,4.98,0.02,19.98,-9.61,0,1,0,0,0
6308,38,420.98,0.02,16147.61,7604.95,0,1,0,0,0
6309,14,95.99,0.09,1122.6375,17.68,1,0,0,0,0
6310,16,110.99,0.1,1434.086,-26.25,0,0,0,1,0
6311,45,55.99,0.05,2079.474,-81.57,0,1,0,0,0
6312,4,19.98,0.07,81.78,-12.43,1,0,0,0,0
6313,3,3.69,0.0,12.01,-1.08,0,0,0,1,0
6314,20,92.23,0.03,1846.76,3.14,0,0,0,1,0
6315,15,175.99,0.02,2211.734,80.76,0,0,0,1,0
6316,26,60.98,0.08,1580.57,-750.82,0,1,0,0,0
6317,42,2.6,0.05,115.99,-53.35,0,1,0,0,0
6318,1,226.67,0.07,255.83,-132.74,0,1,0,0,0
6319,45,20.98,0.08,947.66,-2175.09,0,1,0,0,0
6320,37,29.14,0.1,1033.44,385.63,0,1,0,0,0
6321,30,95.95,0.02,2951.7,-1111.45,0,1,0,0,0
6322,35,810.98,0.05,25313.34,8612.11,0,1,0,0,0
6323,30,15.67,0.01,512.97,261.29,1,0,0,0,0
6324,7,12.97,0.1,86.61,15.69,0,0,1,0,0
6325,38,35.41,0.03,1396.58,600.72,0,0,0,1,0
6326,45,142.86,0.0,6448.69,1663.35,0,0,0,1,0
6327,27,155.99,0.04,3436.771,520.0,1,0,0,0,0
6328,38,599.99,0.1,21956.03,5903.09,1,0,0,0,0
6329,32,2.78,0.06,89.89,-8.16,1,0,0,0,0
6330,5,3.48,0.1,64.97,-190.3,1,0,0,0,0
6331,44,15.74,0.08,669.01,299.35,0,0,0,1,0
6332,30,9.65,0.01,301.6,-24.93,0,0,0,1,0
6333,50,175.99,0.0,7703.9665,2446.5,1,0,0,0,0
6334,25,223.98,0.03,5811.72,2431.6,0,0,0,1,0
6335,2,8.6,0.03,23.54,-14.47,0,0,0,1,0
6336,10,165.2,0.08,1539.83,34.85,0,0,0,1,0
6337,43,40.98,0.08,1677.27,528.79,1,0,0,0,0
6338,21,70.98,0.05,1556.08,-41.77,1,0,0,0,0
6339,20,70.98,0.04,1485.06,25.32,0,0,0,1,0
6340,34,38.76,0.1,1211.18,208.4,0,0,0,1,0
6341,37,12.53,0.04,478.94,10.56,0,1,0,0,0
6342,24,105.29,0.06,2429.09,-20.67,0,1,0,0,0
6343,20,225.04,0.07,4520.6,1944.38,1,0,0,0,0
6344,29,7.84,0.03,225.25,-7.59,1,0,0,0,0
6345,41,115.79,0.04,4648.64,1777.67,0,0,0,1,0
6346,15,26.64,0.03,404.54,43.99,0,0,0,1,0
6347,16,7.28,0.07,124.89,-111.17,0,0,0,1,0
6348,48,291.73,0.04,14567.15,3799.59,0,1,0,0,0
6349,8,5.68,0.05,44.56,4.81,0,1,0,0,0
6350,13,12.21,0.09,152.14,-26.87,0,1,0,0,0
6351,9,4.13,0.03,37.22,-2.76,0,0,0,1,0
6352,39,7.68,0.05,302.09,-67.09,1,0,0,0,0
6353,45,70.97,0.02,3286.27,1102.58,1,0,0,0,0
6354,47,2.88,0.03,136.63,-162.61,1,0,0,0,0
6355,43,20.24,0.02,927.82,255.03,0,1,0,0,0
6356,27,4.71,0.09,123.37,-6.69,0,1,0,0,0
6357,44,70.71,0.0,3304.38,-634.49,0,1,0,0,0
6358,17,65.99,0.07,908.412,-71.19,0,1,0,0,0
6359,33,17.15,0.08,551.67,25.44,0,0,1,0,0
6360,15,161.55,0.02,2466.02,243.73,0,0,0,1,0
6361,20,6.48,0.02,135.02,-60.69,0,0,0,1,0
6362,23,35.99,0.06,667.998,251.26,0,0,0,1,0
6363,6,43.41,0.06,259.52,45.2,0,0,1,0,0
6364,24,4.38,0.02,109.23,-100.58,0,0,0,1,0
6365,39,1.89,0.08,74.0,-20.6,0,0,0,1,0
6366,30,9.31,0.03,288.45,-5.98,0,0,0,1,0
6367,28,4.13,0.1,112.35,31.27,0,0,0,1,0
6368,26,2.88,0.01,78.09,19.63,1,0,0,0,0
6369,4,10.14,0.04,42.77,-1.19,1,0,0,0,0
6370,23,12.58,0.07,279.63,61.69,0,1,0,0,0
6371,46,6.48,0.09,298.97,-225.86,0,1,0,0,0
6372,6,20.34,0.05,159.05,-153.46,0,1,0,0,0
6373,13,9.78,0.01,142.12,54.91,0,1,0,0,0
6374,48,205.99,0.08,8273.2795,2461.31,1,0,0,0,0
6375,4,24.92,0.02,114.57,-29.98,0,0,0,1,0
6376,18,65.99,0.03,1062.2195,132.37,0,0,0,1,0
6377,12,105.34,0.02,1318.34,464.05,1,0,0,0,0
6378,5,25.98,0.07,128.59,-15.17,0,1,0,0,0
6379,1,3.55,0.04,4.97,-4.91,0,1,0,0,0
6380,23,142.86,0.08,3194.05,608.52,0,0,0,1,0
6381,46,1.76,0.03,88.1,-161.61,1,0,0,0,0
6382,25,29.89,0.05,716.99,174.06,0,0,1,0,0
6383,1,24.95,0.02,27.44,-11.76,0,1,0,0,0
6384,16,300.65,0.05,4691.27,1196.72,0,0,1,0,0
6385,50,17.67,0.1,804.14,-25.27,0,0,1,0,0
6386,8,64.65,0.01,567.51,-255.55,0,0,1,0,0
6387,40,2.61,0.03,103.79,37.85,0,0,1,0,0
6388,40,51.75,0.03,2108.21,273.61,0,0,1,0,0
6389,41,7.99,0.03,277.0745,-128.44,0,1,0,0,0
6390,44,4.98,0.03,221.42,-142.02,0,1,0,0,0
6391,45,13.73,0.08,580.96,-33.47,0,0,0,1,0
6392,38,4.98,0.07,185.19,-175.62,0,0,1,0,0
6393,22,10.23,0.07,220.26,-35.95,0,0,1,0,0
6394,48,20.99,0.08,843.03,419.9,0,0,1,0,0
6395,26,6.48,0.0,176.34,-103.32,0,1,0,0,0
6396,5,37.44,0.04,186.5,4.16,0,1,0,0,0
6397,14,808.49,0.06,9171.71,2636.01,0,0,1,0,0
6398,6,2.88,0.06,18.05,0.13,0,0,1,0,0
6399,50,65.99,0.0,2896.358,583.5,0,0,1,0,0
6400,11,1938.02,0.02,22145.37,6138.48,1,0,0,0,0
6401,6,205.99,0.06,1056.6435,-586.2,1,0,0,0,0
6402,24,3.15,0.07,75.73,29.46,0,0,0,1,0
6403,34,55.48,0.03,1863.02,823.26,1,0,0,0,0
6404,2,20.89,0.0,53.3,-46.2,1,0,0,0,0
6405,7,284.98,0.02,2161.36,-92.37,0,0,0,1,0
6406,45,55.48,0.08,2494.92,816.72,0,0,0,1,0
6407,11,5.43,0.0,64.86,22.05,1,0,0,0,0
6408,45,2.47,0.07,109.39,16.31,1,0,0,0,0
6409,18,170.98,0.0,3267.41,248.19,1,0,0,0,0
6410,42,599.99,0.04,26126.92,9498.6,1,0,0,0,0
6411,40,7.38,0.01,315.45,-305.88,0,1,0,0,0
6412,16,3.71,0.1,60.02,0.94,0,1,0,0,0
6413,49,150.98,0.01,7413.29,1148.23,0,1,0,0,0
6414,19,155.99,0.05,2441.1405,261.96,1,0,0,0,0
6415,28,41.71,0.06,1135.24,271.81,1,0,0,0,0
6416,3,699.99,0.04,2136.93,-2297.48,1,0,0,0,0
6417,4,5.78,0.06,30.89,-19.55,0,0,0,1,0
6418,34,5.28,0.1,170.46,-104.35,0,0,0,1,0
6419,31,50.98,0.03,1561.96,119.92,0,1,0,0,0
6420,29,9.11,0.04,265.92,79.67,1,0,0,0,0
6421,7,30.97,0.0,220.79,-91.51,0,0,1,0,0
6422,41,17.67,0.0,755.19,81.44,0,0,1,0,0
6423,2,6.48,0.07,21.71,-15.13,0,0,0,1,0
6424,3,40.96,0.06,124.75,-112.64,0,1,0,0,0
6425,27,39.89,0.01,1087.58,514.45,0,1,0,0,0
6426,42,101.41,0.07,4273.35,-892.03,0,1,0,0,0
6427,30,280.98,0.05,8684.23,1488.77,1,0,0,0,0
6428,1,300.97,0.06,291.4,-763.16,0,1,0,0,0
6429,29,11.29,0.07,324.75,-36.87,1,0,0,0,0
6430,48,65.99,0.01,2784.8295,788.29,0,0,0,1,0
6431,50,3.98,0.01,212.12,-154.63,0,1,0,0,0
6432,25,98.31,0.03,2455.54,1361.88,0,1,0,0,0
6433,38,15.67,0.07,592.54,282.11,0,0,0,1,0
6434,20,140.98,0.01,3050.81,-124.04,0,0,0,1,0
6435,31,8.46,0.08,244.9,-61.14,0,1,0,0,0
6436,50,15.99,0.0,876.64,-126.68,0,1,0,0,0
6437,41,22.98,0.01,998.05,391.14,1,0,0,0,0
6438,20,226.67,0.1,4353.02,661.77,1,0,0,0,0
6439,39,2.88,0.08,105.07,9.11,0,1,0,0,0
6440,40,14.81,0.02,630.38,-186.77,0,1,0,0,0
6441,23,5.98,0.02,144.03,-37.04,0,1,0,0,0
6442,15,0.99,0.05,17.77,-37.67,1,0,0,0,0
6443,26,2.89,0.03,75.57,28.24,1,0,0,0,0
6444,20,5.68,0.07,108.09,25.76,0,0,0,1,0
6445,2,22.84,0.06,55.34,-31.24,0,0,0,1,0
6446,28,4.98,0.07,142.18,-50.14,1,0,0,0,0
6447,28,2.12,0.02,64.82,-32.03,1,0,0,0,0
6448,6,11.34,0.08,77.6,-37.07,1,0,0,0,0
6449,17,48.91,0.04,821.18,308.63,1,0,0,0,0
6450,42,42.76,0.08,1691.51,285.16,1,0,0,0,0
6451,12,9.78,0.04,122.93,-6.83,1,0,0,0,0
6452,4,9.48,0.0,47.86,-17.32,1,0,0,0,0
6453,39,110.99,0.05,3607.8505,784.49,1,0,0,0,0
6454,11,5.58,0.02,68.46,-22.48,0,0,1,0,0
6455,21,40.89,0.03,885.23,78.98,0,0,1,0,0
6456,46,4.89,0.08,229.35,-165.45,0,0,1,0,0
6457,45,6.68,0.07,294.86,-141.12,0,0,1,0,0
6458,3,59.98,0.02,190.45,-44.05,0,1,0,0,0
6459,34,5.18,0.03,179.99,-102.27,0,1,0,0,0
6460,50,85.99,0.03,3615.8405,1861.35,0,0,1,0,0
6461,12,39.98,0.04,464.57,-79.18,0,1,0,0,0
6462,24,125.99,0.09,2525.9875,416.67,1,0,0,0,0
6463,42,119.99,0.03,4993.42,190.14,1,0,0,0,0
6464,9,115.79,0.05,1059.3,67.6,1,0,0,0,0
6465,1,2.61,0.06,17.59,10.85,0,1,0,0,0
6466,48,6.35,0.01,308.81,128.28,0,1,0,0,0
6467,38,7.98,0.09,299.01,-142.86,0,0,1,0,0
6468,39,4.48,0.04,220.09,-1795.74,0,0,1,0,0
6469,49,22.84,0.0,1220.23,172.62,0,0,1,0,0
6470,27,225.02,0.04,6152.8,554.55,0,0,1,0,0
6471,27,54.96,0.09,1428.64,494.26,0,1,0,0,0
6472,40,7.31,0.01,312.63,167.3,0,0,1,0,0
6473,46,10.06,0.06,441.4,146.04,0,0,1,0,0
6474,48,35.44,0.08,1585.6,632.13,0,0,0,1,0
6475,30,7.4,0.09,215.85,60.95,0,0,0,1,0
6476,42,320.64,0.05,12837.11,1881.76,1,0,0,0,0
6477,42,1.88,0.0,82.03,-15.56,0,0,1,0,0
6478,50,5.78,0.06,290.91,-108.19,0,0,1,0,0
6479,7,999.99,0.1,6362.94,-221.78,0,1,0,0,0
6480,39,17.52,0.0,739.28,43.97,0,0,1,0,0
6481,48,125.99,0.03,5085.907,1366.69,0,0,0,1,0
6482,23,3.08,0.1,66.02,10.88,0,1,0,0,0
6483,11,1.26,0.0,15.53,-5.92,0,1,0,0,0
6484,25,400.97,0.08,8270.57,2851.46,0,1,0,0,0
6485,16,124.49,0.07,1959.92,-374.96,0,1,0,0,0
6486,9,4.77,0.1,41.03,-30.47,0,1,0,0,0
6487,3,11.58,0.02,40.79,-11.69,0,0,1,0,0
6488,16,30.98,0.0,524.25,124.18,0,0,1,0,0
6489,29,4.76,0.02,151.09,4.59,0,0,1,0,0
6490,19,13.4,0.06,251.45,90.0,0,1,0,0,0
6491,9,178.47,0.03,1609.19,188.91,0,0,1,0,0
6492,43,70.98,0.04,3044.7,-78.36,0,1,0,0,0
6493,11,1.68,0.05,18.26,-3.89,0,1,0,0,0
6494,39,67.84,0.1,2405.0,696.17,0,0,1,0,0
6495,2,1.26,0.06,3.23,-2.73,0,1,0,0,0
6496,36,80.98,0.04,2861.66,-921.68,0,1,0,0,0
6497,7,65.99,0.07,373.2775,-204.93,0,1,0,0,0
6498,30,399.98,0.08,11481.03,2799.65,0,0,1,0,0
6499,30,15.01,0.09,442.76,-17.11,0,1,0,0,0
6500,22,120.98,0.03,2684.98,1115.14,0,1,0,0,0
6501,44,220.98,0.01,10364.36,1049.03,0,1,0,0,0
6502,24,15.94,0.03,376.53,3.44,0,1,0,0,0
6503,50,4.18,0.07,197.36,-43.5,0,0,1,0,0
6504,8,64.65,0.06,555.2,-267.86,0,0,1,0,0
6505,43,4.98,0.06,212.28,-103.22,0,1,0,0,0
6506,50,65.99,0.03,2864.1005,697.82,0,0,1,0,0
6507,39,40.98,0.1,1516.82,-83.28,0,0,1,0,0
6508,45,62.18,0.04,2752.68,430.32,0,0,1,0,0
6509,21,21.38,0.1,423.24,128.83,1,0,0,0,0
6510,43,130.98,0.04,5677.87,-824.09,0,0,1,0,0
6511,9,83.1,0.03,732.72,8.6,0,0,1,0,0
6512,32,20.98,0.1,687.47,-1533.15,0,0,1,0,0
6513,34,17.98,0.09,598.19,-6.61,0,0,1,0,0
6514,46,7.08,0.1,304.26,28.93,0,1,0,0,0
6515,9,110.98,0.08,990.67,-365.32,0,1,0,0,0
6516,13,140.99,0.07,1506.8375,-75.01,0,0,0,1,0
